ILDIALCT,ilab_v1,FITS/CSV file dialect
711.000,1.896330e-06,1.160940e-06
712.000,1.268150e-06,1.033460e-06
713.000,8.649000e-08,9.714900e-07
714.000,6.273000e-07,9.960800e-07
715.000,1.015330e-06,1.112850e-06
716.000,1.174720e-06,1.307620e-06
717.000,1.000000e-10,1.547240e-06
718.000,1.000000e-10,1.785340e-06
719.000,1.000000e-10,1.974830e-06
720.000,2.856530e-06,2.081530e-06
721.000,3.555330e-06,2.094180e-06
722.000,1.505220e-06,2.027320e-06
723.000,5.044100e-07,1.915540e-06
724.000,1.000000e-10,1.800910e-06
725.000,1.000000e-10,1.718380e-06
726.000,2.147770e-06,1.685520e-06
727.000,1.000000e-10,1.698260e-06
728.000,1.000000e-10,1.734990e-06
729.000,1.000000e-10,1.764180e-06
730.000,1.393830e-06,1.754950e-06
731.000,2.364110e-06,1.686840e-06
732.000,1.000000e-10,1.555130e-06
733.000,1.000000e-10,1.371640e-06
734.000,1.000000e-10,1.161100e-06
735.000,1.000000e-10,9.542000e-07
736.000,6.028000e-08,7.792000e-07
737.000,1.000000e-10,6.547900e-07
738.000,1.000000e-10,5.868300e-07
739.000,1.000000e-10,5.680800e-07
740.000,1.080220e-06,5.834400e-07
741.000,1.000000e-10,6.163400e-07
742.000,1.000000e-10,6.517500e-07
743.000,2.936400e-07,6.805100e-07
744.000,1.000000e-10,6.977200e-07
745.000,1.000000e-10,7.021600e-07
746.000,1.000000e-10,6.967500e-07
747.000,1.245270e-06,6.888500e-07
748.000,1.000000e-10,6.911400e-07
749.000,2.538700e-07,7.180500e-07
750.000,3.247000e-07,7.806800e-07
751.000,1.000000e-10,8.794400e-07
752.000,1.000000e-10,1.000920e-06
753.000,1.000000e-10,1.118000e-06
754.000,1.485280e-06,1.198530e-06
755.000,3.095360e-06,1.217530e-06
756.000,7.393700e-07,1.168640e-06
757.000,1.000000e-10,1.070230e-06
758.000,9.024000e-07,9.596100e-07
759.000,1.132300e-07,8.799100e-07
760.000,1.000000e-10,8.638000e-07
761.000,2.421300e-07,9.214900e-07
762.000,1.000000e-10,1.037530e-06
763.000,1.000000e-10,1.178620e-06
764.000,3.077040e-06,1.306890e-06
765.000,1.035270e-06,1.393190e-06
766.000,1.000000e-10,1.424700e-06
767.000,6.084800e-07,1.406160e-06
768.000,1.000000e-10,1.353050e-06
769.000,2.057550e-06,1.283450e-06
770.000,9.549300e-07,1.212360e-06
771.000,1.142240e-06,1.148520e-06
772.000,1.000000e-10,1.097640e-06
773.000,1.000000e-10,1.061560e-06
774.000,9.013800e-07,1.040890e-06
775.000,1.055080e-06,1.034100e-06
776.000,5.703600e-07,1.036290e-06
777.000,1.000000e-10,1.039550e-06
778.000,1.000000e-10,1.035150e-06
779.000,1.940150e-06,1.015960e-06
780.000,5.757400e-07,9.776700e-07
781.000,3.730900e-07,9.208900e-07
782.000,1.000000e-10,8.474400e-07
783.000,4.400700e-07,7.620100e-07
784.000,1.935420e-06,6.714800e-07
785.000,5.835800e-07,5.868800e-07
786.000,1.000000e-10,5.348800e-07
787.000,1.000000e-10,5.003800e-07
788.000,2.074000e-08,4.613800e-07
789.000,2.154400e-07,3.533400e-07
790.000,8.877000e-07,8.951000e-08
791.000,5.658600e-07,-4.056700e-07
792.000,1.467740e-06,-1.094810e-06
793.000,2.638710e-06,-1.757550e-06
794.000,1.028330e-06,-1.924220e-06
795.000,1.574730e-06,-8.894900e-07
796.000,4.547000e-08,2.097370e-06
797.000,5.233000e-08,7.654040e-06
798.000,5.875400e-07,1.597205e-05
799.000,2.728560e-06,2.666619e-05
800.000,7.828210e-05,3.873948e-05
801.000,6.162274e-05,5.079767e-05
802.000,8.108594e-05,6.133730e-05
803.000,7.856901e-05,6.914757e-05
804.000,8.926265e-05,7.359760e-05
805.000,6.613462e-05,7.474872e-05
806.000,7.681146e-05,7.324856e-05
807.000,6.203161e-05,7.014713e-05
808.000,3.895689e-05,6.657196e-05
809.000,8.776652e-05,6.347596e-05
810.000,4.291997e-05,6.148508e-05
811.000,6.604326e-05,6.083850e-05
812.000,4.998686e-05,6.140163e-05
813.000,7.140291e-05,6.280841e-05
814.000,5.068748e-05,6.455570e-05
815.000,9.345140e-05,6.613294e-05
816.000,7.227043e-05,6.712565e-05
817.000,5.591638e-05,6.734857e-05
818.000,5.850344e-05,6.681998e-05
819.000,9.165271e-05,6.578901e-05
820.000,4.752304e-05,6.468368e-05
821.000,6.522700e-05,6.399429e-05
822.000,6.539207e-05,6.414789e-05
823.000,4.920897e-05,6.540753e-05
824.000,5.822929e-05,6.781031e-05
825.000,1.014160e-04,7.113751e-05
826.000,6.477090e-05,7.494953e-05
827.000,8.064449e-05,7.868423e-05
828.000,8.270586e-05,8.173673e-05
829.000,9.087963e-05,8.356941e-05
830.000,7.968669e-05,8.385301e-05
831.000,9.579299e-05,8.249971e-05
832.000,9.345622e-05,7.970399e-05
833.000,5.313188e-05,7.591009e-05
834.000,6.361678e-05,7.173926e-05
835.000,6.301054e-05,6.784461e-05
836.000,7.972161e-05,6.481014e-05
837.000,4.687424e-05,6.297461e-05
838.000,4.769282e-05,6.238260e-05
839.000,8.899705e-05,6.278860e-05
840.000,2.351382e-05,6.373434e-05
841.000,9.324642e-05,6.471890e-05
842.000,9.329219e-05,6.539038e-05
843.000,5.776527e-05,6.558563e-05
844.000,4.917683e-05,6.541136e-05
845.000,7.513893e-05,6.508741e-05
846.000,4.664193e-05,6.488594e-05
847.000,4.781467e-05,6.495724e-05
848.000,9.321335e-05,6.533702e-05
849.000,7.582788e-05,6.597916e-05
850.000,6.614943e-05,6.682338e-05
851.000,7.104132e-05,6.787649e-05
852.000,5.137181e-05,6.916497e-05
853.000,6.238212e-05,7.069603e-05
854.000,7.666856e-05,7.234391e-05
855.000,7.385795e-05,7.386859e-05
856.000,9.924876e-05,7.499863e-05
857.000,6.701306e-05,7.550008e-05
858.000,1.044743e-04,7.538322e-05
859.000,3.692361e-05,7.492311e-05
860.000,7.692160e-05,7.452845e-05
861.000,7.565665e-05,7.460509e-05
862.000,7.494563e-05,7.535647e-05
863.000,6.702300e-05,7.664209e-05
864.000,6.939941e-05,7.803699e-05
865.000,1.018601e-04,7.900937e-05
866.000,9.243461e-05,7.914190e-05
867.000,9.096997e-05,7.831076e-05
868.000,6.402798e-05,7.674675e-05
869.000,5.361905e-05,7.495172e-05
870.000,6.812302e-05,7.343700e-05
871.000,8.055096e-05,7.251171e-05
872.000,5.094833e-05,7.216680e-05
873.000,9.130629e-05,7.208656e-05
874.000,7.678929e-05,7.176999e-05
875.000,8.190709e-05,7.082962e-05
876.000,7.191194e-05,6.912155e-05
877.000,5.759314e-05,6.686415e-05
878.000,6.169742e-05,6.454360e-05
879.000,4.298279e-05,6.277108e-05
880.000,7.165556e-05,6.204235e-05
881.000,7.523221e-05,6.257784e-05
882.000,2.805350e-05,6.429234e-05
883.000,8.753545e-05,6.681499e-05
884.000,9.028488e-05,6.963213e-05
885.000,5.504343e-05,7.224316e-05
886.000,7.590777e-05,7.431453e-05
887.000,1.022447e-04,7.575499e-05
888.000,7.196795e-05,7.668194e-05
889.000,5.295070e-05,7.728225e-05
890.000,8.135499e-05,7.777134e-05
891.000,8.732455e-05,7.822432e-05
892.000,6.272615e-05,7.859736e-05
893.000,8.896696e-05,7.877534e-05
894.000,1.003362e-04,7.864740e-05
895.000,7.133575e-05,7.821274e-05
896.000,6.303628e-05,7.754962e-05
897.000,7.232449e-05,7.679099e-05
898.000,7.868063e-05,7.599985e-05
899.000,7.296793e-05,7.502839e-05
900.000,6.574634e-05,7.358801e-05
901.000,7.269827e-05,7.131420e-05
902.000,9.866899e-05,6.796438e-05
903.000,5.218876e-05,6.360119e-05
904.000,6.850856e-05,5.867235e-05
905.000,4.044789e-05,5.393776e-05
906.000,2.348933e-05,5.027109e-05
907.000,4.516478e-05,4.835670e-05
908.000,4.118630e-05,4.853590e-05
909.000,7.177004e-05,5.059567e-05
910.000,5.532110e-05,5.391591e-05
911.000,3.773663e-05,5.763790e-05
912.000,7.721378e-05,6.095693e-05
913.000,8.855492e-05,6.337342e-05
914.000,8.354323e-05,6.482275e-05
915.000,4.039819e-05,6.559692e-05
916.000,5.251784e-05,6.618978e-05
917.000,6.234399e-05,6.700354e-05
918.000,5.231681e-05,6.822859e-05
919.000,7.508969e-05,6.976634e-05
920.000,1.377776e-04,7.123982e-05
921.000,2.760508e-05,7.219090e-05
922.000,7.678372e-05,7.222490e-05
923.000,4.973405e-05,7.120640e-05
924.000,9.056993e-05,6.927415e-05
925.000,8.061209e-05,6.685310e-05
926.000,6.961531e-05,6.450376e-05
927.000,3.722254e-05,6.274682e-05
928.000,4.727537e-05,6.190567e-05
929.000,3.193187e-05,6.200734e-05
930.000,1.118893e-04,6.277390e-05
931.000,7.094536e-05,6.370996e-05
932.000,5.526477e-05,6.432727e-05
933.000,6.271568e-05,6.433183e-05
934.000,7.187090e-05,6.377072e-05
935.000,7.720192e-05,6.305463e-05
936.000,3.120242e-05,6.277296e-05
937.000,8.126553e-05,6.349692e-05
938.000,2.956897e-05,6.541625e-05
939.000,7.642349e-05,6.827757e-05
940.000,7.870491e-05,7.136678e-05
941.000,7.865195e-05,7.379309e-05
942.000,9.927339e-05,7.475530e-05
943.000,8.519923e-05,7.386028e-05
944.000,8.626325e-05,7.130350e-05
945.000,2.220917e-05,6.781783e-05
946.000,6.312757e-05,6.438314e-05
947.000,6.420143e-05,6.199584e-05
948.000,3.399388e-05,6.131563e-05
949.000,8.803501e-05,6.249943e-05
950.000,6.184174e-05,6.524939e-05
951.000,6.696776e-05,6.891791e-05
952.000,8.518613e-05,7.269853e-05
953.000,7.683154e-05,7.585539e-05
954.000,6.062069e-05,7.785824e-05
955.000,1.020269e-04,7.843670e-05
956.000,1.079069e-04,7.765445e-05
957.000,4.736832e-05,7.580920e-05
958.000,4.351438e-05,7.339152e-05
959.000,9.561404e-05,7.092979e-05
960.000,7.189987e-05,6.893860e-05
961.000,5.076429e-05,6.772805e-05
962.000,7.975987e-05,6.736649e-05
963.000,4.266724e-05,6.770438e-05
964.000,6.982996e-05,6.840320e-05
965.000,9.863888e-05,6.906683e-05
966.000,4.997890e-05,6.944095e-05
967.000,1.022836e-04,6.938281e-05
968.000,6.326905e-05,6.893371e-05
969.000,3.824846e-05,6.820475e-05
970.000,5.952739e-05,6.733024e-05
971.000,5.491256e-05,6.637281e-05
972.000,1.232631e-04,6.541947e-05
973.000,4.046215e-05,6.459305e-05
974.000,9.232243e-05,6.404277e-05
975.000,2.263046e-05,6.398553e-05
976.000,4.116876e-05,6.462597e-05
977.000,8.255598e-05,6.597996e-05
978.000,8.756275e-05,6.779847e-05
979.000,5.318943e-05,6.962186e-05
980.000,9.467502e-05,7.087013e-05
981.000,5.675392e-05,7.105719e-05
982.000,9.216939e-05,6.996670e-05
983.000,4.868638e-05,6.766791e-05
984.000,8.315922e-05,6.459715e-05
985.000,3.539373e-05,6.132544e-05
986.000,4.461906e-05,5.838671e-05
987.000,8.016654e-05,5.614415e-05
988.000,5.017613e-05,5.467382e-05
989.000,3.250667e-05,5.384396e-05
990.000,4.867131e-05,5.333602e-05
991.000,7.901124e-05,5.286096e-05
992.000,6.851022e-05,5.227591e-05
993.000,4.113975e-05,5.162916e-05
994.000,3.939481e-05,5.115987e-05
995.000,3.453004e-05,5.115228e-05
996.000,7.606211e-05,5.176313e-05
997.000,2.913974e-05,5.300069e-05
998.000,1.000000e-10,5.469260e-05
999.000,8.043412e-05,5.660336e-05
1000.000,7.143843e-05,5.856205e-05
1001.000,6.679732e-05,6.055413e-05
1002.000,3.648455e-05,6.266714e-05
1003.000,4.683863e-05,6.503498e-05
1004.000,9.339878e-05,6.768343e-05
1005.000,4.458478e-05,7.040687e-05
1006.000,1.088543e-04,7.283965e-05
1007.000,7.855124e-05,7.460246e-05
1008.000,6.759960e-05,7.544008e-05
1009.000,8.753487e-05,7.534367e-05
1010.000,6.635828e-05,7.457371e-05
1011.000,5.435906e-05,7.358188e-05
1012.000,9.015561e-05,7.281195e-05
1013.000,5.373421e-05,7.252140e-05
1014.000,8.434822e-05,7.267822e-05
1015.000,7.322362e-05,7.303062e-05
1016.000,5.369905e-05,7.322221e-05
1017.000,8.702602e-05,7.297355e-05
1018.000,1.128329e-04,7.224200e-05
1019.000,6.511923e-05,7.122916e-05
1020.000,2.498461e-05,7.033878e-05
1021.000,6.412506e-05,6.996754e-05
1022.000,8.275300e-05,7.027171e-05
1023.000,8.182835e-05,7.115439e-05
1024.000,5.763900e-05,7.218695e-05
1025.000,6.948000e-05,7.281037e-05
1026.000,1.114824e-04,7.258572e-05
1027.000,7.183406e-05,7.132644e-05
1028.000,5.210992e-05,6.919840e-05
1029.000,5.974471e-05,6.666116e-05
1030.000,5.776336e-05,6.428142e-05
1031.000,5.718119e-05,6.255270e-05
1032.000,7.247648e-05,6.175421e-05
1033.000,4.549930e-05,6.187705e-05
1034.000,7.893424e-05,6.276949e-05
1035.000,7.687559e-05,6.419993e-05
1036.000,4.069995e-05,6.592913e-05
1037.000,8.059962e-05,6.780276e-05
1038.000,7.721234e-05,6.972660e-05
1039.000,5.403007e-05,7.165028e-05
1040.000,8.261401e-05,7.345301e-05
1041.000,7.957216e-05,7.490776e-05
1042.000,8.560026e-05,7.573308e-05
1043.000,5.499263e-05,7.564552e-05
1044.000,8.155980e-05,7.446333e-05
1045.000,7.228590e-05,7.221419e-05
1046.000,1.073025e-04,6.922578e-05
1047.000,3.900217e-05,6.603214e-05
1048.000,5.030145e-05,6.326269e-05
1049.000,5.572675e-05,6.141100e-05
1050.000,3.440054e-05,6.061227e-05
1051.000,8.606959e-05,6.066839e-05
1052.000,4.561395e-05,6.107914e-05
1053.000,8.806817e-05,6.128254e-05
1054.000,8.661374e-05,6.101730e-05
1055.000,4.983042e-05,6.040759e-05
1056.000,5.756620e-05,5.990897e-05
1057.000,2.599557e-05,6.015437e-05
1058.000,5.358403e-05,6.158011e-05
1059.000,5.303978e-05,6.424264e-05
1060.000,1.054675e-04,6.768759e-05
1061.000,7.598857e-05,7.119130e-05
1062.000,1.000000e-10,7.398763e-05
1063.000,9.123014e-05,7.557775e-05
1064.000,3.498807e-05,7.582441e-05
1065.000,8.709914e-05,7.501126e-05
1066.000,1.028644e-04,7.361804e-05
1067.000,3.592143e-05,7.208349e-05
1068.000,5.806598e-05,7.070576e-05
1069.000,9.097327e-05,6.948723e-05
1070.000,5.681727e-05,6.830125e-05
1071.000,8.922473e-05,6.699967e-05
1072.000,5.106028e-05,6.554353e-05
1073.000,9.084950e-05,6.405849e-05
1074.000,3.090833e-05,6.281709e-05
1075.000,4.554609e-05,6.216501e-05
1076.000,7.073652e-05,6.237896e-05
1077.000,8.854928e-05,6.355920e-05
1078.000,4.876454e-05,6.553947e-05
1079.000,6.725158e-05,6.797131e-05
1080.000,7.492037e-05,7.034359e-05
1081.000,5.046553e-05,7.209027e-05
1082.000,1.081275e-04,7.279914e-05
1083.000,8.528393e-05,7.229832e-05
1084.000,6.243379e-05,7.069235e-05
1085.000,4.735428e-05,6.840007e-05
1086.000,8.673650e-05,6.599248e-05
1087.000,5.467529e-05,6.404895e-05
1088.000,4.093640e-05,6.300783e-05
1089.000,3.969557e-05,6.304752e-05
1090.000,9.893802e-05,6.416793e-05
1091.000,1.051516e-04,6.617776e-05
1092.000,3.910933e-05,6.883486e-05
1093.000,6.159447e-05,7.185297e-05
1094.000,6.368751e-05,7.496650e-05
1095.000,7.861880e-05,7.788044e-05
1096.000,1.034247e-04,8.032767e-05
1097.000,1.012647e-04,8.209153e-05
1098.000,7.632186e-05,8.308551e-05
1099.000,9.484617e-05,8.340527e-05
1100.000,4.099852e-05,8.326456e-05
1101.000,8.410214e-05,8.296494e-05
1102.000,1.079575e-04,8.277442e-05
1103.000,8.204219e-05,8.293774e-05
1104.000,8.048483e-05,8.355854e-05
1105.000,6.906996e-05,8.460195e-05
1106.000,1.102198e-04,8.594157e-05
1107.000,6.575016e-05,8.736038e-05
1108.000,8.153213e-05,8.851764e-05
1109.000,9.848326e-05,8.899821e-05
1110.000,1.142574e-04,8.840886e-05
1111.000,7.053503e-05,8.648821e-05
1112.000,8.405156e-05,8.323254e-05
1113.000,8.941253e-05,7.897421e-05
1114.000,6.368345e-05,7.428839e-05
1115.000,8.267889e-05,6.984171e-05
1116.000,1.990253e-05,6.624930e-05
1117.000,5.562619e-05,6.385063e-05
1118.000,9.475259e-05,6.271212e-05
1119.000,5.663161e-05,6.267470e-05
1120.000,6.956886e-05,6.347349e-05
1121.000,8.025108e-05,6.486843e-05
1122.000,3.810272e-05,6.673401e-05
1123.000,7.194725e-05,6.902583e-05
1124.000,7.943310e-05,7.167033e-05
1125.000,8.116628e-05,7.452223e-05
1126.000,5.872160e-05,7.733767e-05
1127.000,9.362414e-05,7.980851e-05
1128.000,1.054865e-04,8.167971e-05
1129.000,7.168255e-05,8.283468e-05
1130.000,8.224773e-05,8.337219e-05
1131.000,8.741607e-05,8.351094e-05
1132.000,7.597180e-05,8.349350e-05
1133.000,6.970128e-05,8.345994e-05
1134.000,9.582918e-05,8.348358e-05
1135.000,7.622765e-05,8.364254e-05
1136.000,1.152609e-04,8.412904e-05
1137.000,9.699443e-05,8.537432e-05
1138.000,7.493707e-05,8.807712e-05
1139.000,6.154235e-05,9.303414e-05
1140.000,1.007997e-04,1.008872e-04
1141.000,1.007684e-04,1.117859e-04
1142.000,1.677300e-04,1.251461e-04
1143.000,1.241565e-04,1.395087e-04
1144.000,1.447523e-04,1.527154e-04
1145.000,1.890472e-04,1.622719e-04
1146.000,1.990975e-04,1.659789e-04
1147.000,2.031971e-04,1.626586e-04
1148.000,1.808335e-04,1.528272e-04
1149.000,1.465087e-04,1.391985e-04
1150.000,1.459840e-04,1.268861e-04
1151.000,9.442068e-05,1.230571e-04
1152.000,8.272111e-05,1.359008e-04
1153.000,1.480746e-04,1.731787e-04
1154.000,2.174387e-04,2.401501e-04
1155.000,2.877669e-04,3.374654e-04
1156.000,4.408547e-04,4.594674e-04
1157.000,6.107113e-04,5.936765e-04
1158.000,8.091692e-04,7.220417e-04
1159.000,9.512723e-04,8.243119e-04
1160.000,1.115707e-03,8.827910e-04
1161.000,1.191999e-03,8.875499e-04
1162.000,1.062065e-03,8.401261e-04
1163.000,7.008494e-04,7.544322e-04
1164.000,3.716276e-04,6.540580e-04
1165.000,2.555467e-04,5.664884e-04
1166.000,2.214307e-04,5.159769e-04
1167.000,3.807127e-04,5.171959e-04
1168.000,5.636236e-04,5.715047e-04
1169.000,7.610045e-04,6.668929e-04
1170.000,9.372653e-04,7.813334e-04
1171.000,1.061193e-03,8.884516e-04
1172.000,1.105139e-03,9.637840e-04
1173.000,1.139657e-03,9.902256e-04
1174.000,1.073323e-03,9.615323e-04
1175.000,9.973404e-04,8.833292e-04
1176.000,7.257745e-04,7.716277e-04
1177.000,4.570659e-04,6.492546e-04
1178.000,3.073660e-04,5.409258e-04
1179.000,2.428080e-04,4.679444e-04
1180.000,2.862652e-04,4.436627e-04
1181.000,4.081086e-04,4.709054e-04
1182.000,5.908581e-04,5.417336e-04
1183.000,7.944104e-04,6.396367e-04
1184.000,8.682678e-04,7.437109e-04
1185.000,9.735714e-04,8.337792e-04
1186.000,1.073381e-03,8.953485e-04
1187.000,1.086122e-03,9.232418e-04
1188.000,1.043741e-03,9.229332e-04
1189.000,8.845983e-04,9.090854e-04
1190.000,7.612176e-04,9.014838e-04
1191.000,6.966111e-04,9.191993e-04
1192.000,7.836840e-04,9.744647e-04
1193.000,1.024827e-03,1.068069e-03
1194.000,1.262938e-03,1.188408e-03
1195.000,1.579784e-03,1.314833e-03
1196.000,1.817624e-03,1.425254e-03
1197.000,2.000365e-03,1.506643e-03
1198.000,2.033463e-03,1.565933e-03
1199.000,1.957657e-03,1.637566e-03
1200.000,1.831750e-03,1.783862e-03
1201.000,1.865055e-03,2.086083e-03
1202.000,2.262000e-03,2.624550e-03
1203.000,3.091084e-03,3.446852e-03
1204.000,4.296073e-03,4.530746e-03
1205.000,6.017255e-03,5.749607e-03
1206.000,8.152219e-03,6.852150e-03
1207.000,1.039392e-02,7.488940e-03
1208.000,1.278088e-02,7.308032e-03
1209.000,1.474163e-02,6.142562e-03
1210.000,1.538989e-02,4.256078e-03
1211.000,1.415277e-02,2.595381e-03
1212.000,1.234214e-02,2.922131e-03
1213.000,1.266439e-02,8.092833e-03
1214.000,1.750731e-02,2.157316e-02
1215.000,3.145810e-02,4.684097e-02
1216.000,6.195848e-02,8.643826e-02
1217.000,1.129371e-01,1.408228e-01
1218.000,1.901139e-01,2.073563e-01
1219.000,2.951467e-01,2.798495e-01
1220.000,4.018843e-01,3.490334e-01
1221.000,4.837340e-01,4.040912e-01
1222.000,5.171508e-01,4.350198e-01
1223.000,5.284291e-01,4.352103e-01
1224.000,5.263436e-01,4.034202e-01
1225.000,4.743783e-01,3.444070e-01
